term	category	first_tier	first_source
expressed emotion	CONDITION	2a	2a:yt_med_seg
anorexia nervosa	CONDITION	2a	2a:yt_med_seg
schmidt	CONDITION	2a	2a:yt_med_seg
iodine allergy	CONDITION	2a	2a:yt_med_seg
hip osteoarthritis	CONDITION	2a	2a:yt_med_seg
alcoholic fatty liver disease	CONDITION	2a	2a:yt_med_seg
liver inflammation	CONDITION	2a	2a:yt_med_seg
abdominal compartment syndrome	CONDITION	2a	2a:yt_med_seg
acute kidney injury	CONDITION	2a	2a:yt_med_seg
ovarian cancers	CONDITION	2a	2a:yt_med_seg
fear of death	CONDITION	2a	2a:yt_med_seg
black death	CONDITION	2a	2a:yt_med_seg
sore head	CONDITION	2a	2a:yt_med_seg
multi-drug resistant tuberculosis	CONDITION	2a	2a:yt_med_seg
perm	CONDITION	2a	2a:yt_med_seg
violent crime	CONDITION	2a	2a:yt_med_seg
korsakov	CONDITION	2a	2a:yt_med_seg
hpc	CONDITION	2a	2a:yt_med_seg
paxton	CONDITION	2a	2a:yt_med_seg
shaver	CONDITION	2a	2a:yt_med_seg
mouth ulcers	CONDITION	2a	2a:yt_med_seg
barkers	CONDITION	2a	2a:yt_med_seg
mers	CONDITION	2a	2a:yt_med_seg
kpa	CONDITION	2a	2a:yt_med_seg
ftc	CONDITION	2a	2a:yt_med_seg
chronic infection	CONDITION	2a	2a:yt_med_seg
arterial gas embolism	CONDITION	2a	2a:yt_med_seg
problem behavior	CONDITION	2a	2a:yt_med_seg
behavioral problem	CONDITION	2a	2a:yt_med_seg
late eff environment acc	CONDITION	2a	2a:yt_med_seg
problem behaviors	CONDITION	2a	2a:yt_med_seg
lymph node inflammation	CONDITION	2a	2a:yt_med_seg
maladaptation	CONDITION	2a	2a:yt_med_seg
icd	CONDITION	2a	2a:yt_med_seg
nash	CONDITION	2a	2a:yt_med_seg
psychiatric illnesses	CONDITION	2a	2a:yt_med_seg
other psychiatric disorders	CONDITION	2a	2a:yt_med_seg
psychiatric problems	CONDITION	2a	2a:yt_med_seg
schizophrenia and other psychotic disorders	CONDITION	2a	2a:yt_med_seg
neurotic disorders	CONDITION	2a	2a:yt_med_seg
neuroses	CONDITION	2a	2a:yt_med_seg
endogenous depression	CONDITION	2a	2a:yt_med_seg
clinical depression	CONDITION	2a	2a:yt_med_seg
lunacy	CONDITION	2a	2a:yt_med_seg
mental disease	CONDITION	2a	2a:yt_med_seg
jeb	CONDITION	2a	2a:yt_med_seg
dwarf	CONDITION	2a	2a:yt_med_seg
hereditary traits	CONDITION	2a	2a:yt_med_seg
falsification	CONDITION	2a	2a:yt_med_seg
emc	CONDITION	2a	2a:yt_med_seg
sclerose	CONDITION	2a	2a:yt_med_seg
right ventricular overload	CONDITION	2a	2a:yt_med_seg
hypertrophic obstructive cardiomyopathy	CONDITION	2a	2a:yt_med_seg
constrictive pericarditis	CONDITION	2a	2a:yt_med_seg
systolic heart failure	CONDITION	2a	2a:yt_med_seg
vitamin b1 deficiency	CONDITION	2a	2a:yt_med_seg
hypertrophic	CONDITION	2a	2a:yt_med_seg
diastolic heart failure	CONDITION	2a	2a:yt_med_seg
hypertension pulmonary	CONDITION	2a	2a:yt_med_seg
obstructive cardiomyopathy	CONDITION	2a	2a:yt_med_seg
fibrillating	CONDITION	2a	2a:yt_med_seg
b16 melanoma	CONDITION	2a	2a:yt_med_seg
breast adenocarcinoma	CONDITION	2a	2a:yt_med_seg
colon carcinoma	CONDITION	2a	2a:yt_med_seg
fibrosarcoma	CONDITION	2a	2a:yt_med_seg
dry eye disease	CONDITION	2a	2a:yt_med_seg
vitamin deficiency	CONDITION	2a	2a:yt_med_seg
dry eye	CONDITION	2a	2a:yt_med_seg
transplant complications	CONDITION	2a	2a:yt_med_seg
interstitial lung disease	CONDITION	2a	2a:yt_med_seg
empyema	CONDITION	2a	2a:yt_med_seg
infection bronchial	CONDITION	2a	2a:yt_med_seg
organizing pneumonia	CONDITION	2a	2a:yt_med_seg
cmv	CONDITION	2a	2a:yt_med_seg
lymphoproliferative disorder	CONDITION	2a	2a:yt_med_seg
infection problem	CONDITION	2a	2a:yt_med_seg
bronchial anastomotic dehiscence	CONDITION	2a	2a:yt_med_seg
bronchial infection	CONDITION	2a	2a:yt_med_seg
enostosis	CONDITION	2a	2a:yt_med_seg
airway obstruction	CONDITION	2a	2a:yt_med_seg
pgd	CONDITION	2a	2a:yt_med_seg
clonal expansion	CONDITION	2a	2a:yt_med_seg
bos	CONDITION	2a	2a:yt_med_seg
lung inflammation	CONDITION	2a	2a:yt_med_seg
collagen vascular disease	CONDITION	2a	2a:yt_med_seg
complications infection	CONDITION	2a	2a:yt_med_seg
latent infection	CONDITION	2a	2a:yt_med_seg
cmv infection	CONDITION	2a	2a:yt_med_seg
cmv infections	CONDITION	2a	2a:yt_med_seg
ptld	CONDITION	2a	2a:yt_med_seg
lung transplant rejection	CONDITION	2a	2a:yt_med_seg
aspergillus infection	CONDITION	2a	2a:yt_med_seg
tissue necrosis	CONDITION	2a	2a:yt_med_seg
invasive aspergillosis	CONDITION	2a	2a:yt_med_seg
aspergillosis	CONDITION	2a	2a:yt_med_seg
cmv pneumonia	CONDITION	2a	2a:yt_med_seg
ptd	CONDITION	2a	2a:yt_med_seg
bacterial pneumonias	CONDITION	2a	2a:yt_med_seg
pneumonia	CONDITION	2a	2a:yt_med_seg
abortions first trimester	CONDITION	2a	2a:yt_med_seg
sickle cell disease	CONDITION	2a	2a:yt_med_seg
abortion in third trimester	CONDITION	2a	2a:yt_med_seg
preterm birth	CONDITION	2a	2a:yt_med_seg
mem	CONDITION	2a	2a:yt_med_seg
imu	CONDITION	2a	2a:yt_med_seg
hair thinning	CONDITION	2a	2a:yt_med_seg
progressive disease	CONDITION	2a	2a:yt_med_seg
baldness	CONDITION	2a	2a:yt_med_seg
thinning of hair	CONDITION	2a	2a:yt_med_seg
male pattern baldness	CONDITION	2a	2a:yt_med_seg
gra	CONDITION	2a	2a:yt_med_seg
carotid body	CONDITION	2a	2a:yt_med_seg
affect indifferent	CONDITION	2a	2a:yt_med_seg
marion	CONDITION	2a	2a:yt_med_seg
rieger	CONDITION	2a	2a:yt_med_seg
communicable disease	CONDITION	2a	2a:yt_med_seg
cscr	CONDITION	2a	2a:yt_med_seg
ipo	CONDITION	2a	2a:yt_med_seg
ihs	CONDITION	2a	2a:yt_med_seg
plummer	CONDITION	2a	2a:yt_med_seg
nec	CONDITION	2a	2a:yt_med_seg
bap	CONDITION	2a	2a:yt_med_seg
ollier	CONDITION	2a	2a:yt_med_seg
cio	CONDITION	2a	2a:yt_med_seg
spencer	CONDITION	2a	2a:yt_med_seg
smm	CONDITION	2a	2a:yt_med_seg
raynaud's	CONDITION	2a	2a:yt_med_seg
depersonalization	CONDITION	2a	2a:yt_med_seg
fuchs	CONDITION	2a	2a:yt_med_seg
ruptured aaa	CONDITION	2a	2a:yt_med_seg
marfan syndrome	CONDITION	2a	2a:yt_med_seg
malignant lung tumor	CONDITION	2a	2a:yt_med_seg
lung carcinoma	CONDITION	2a	2a:yt_med_seg
small cell lung carcinoma	CONDITION	2a	2a:yt_med_seg
non small cell lung carcinoma	CONDITION	2a	2a:yt_med_seg
sclc	CONDITION	2a	2a:yt_med_seg
superior vena cava obstruction	CONDITION	2a	2a:yt_med_seg
syndrome of inappropriate antidiuretic hormone	CONDITION	2a	2a:yt_med_seg
hypercalcemia	CONDITION	2a	2a:yt_med_seg
siadh	CONDITION	2a	2a:yt_med_seg
lambert-eaton myasthenic syndrome	CONDITION	2a	2a:yt_med_seg
pancoast tumor	CONDITION	2a	2a:yt_med_seg
small pupil	CONDITION	2a	2a:yt_med_seg
inhalation of smoke	CONDITION	2a	2a:yt_med_seg
cancer of pleura	CONDITION	2a	2a:yt_med_seg
mesothelioma	CONDITION	2a	2a:yt_med_seg
lung adenocarcinomas	CONDITION	2a	2a:yt_med_seg
tumor invasion	CONDITION	2a	2a:yt_med_seg
squamous cell lung carcinoma	CONDITION	2a	2a:yt_med_seg
endocrine	CONDITION	2a	2a:yt_med_seg
lung collapse	CONDITION	2a	2a:yt_med_seg
solitary pulmonary nodule	CONDITION	2a	2a:yt_med_seg
infectious granuloma	CONDITION	2a	2a:yt_med_seg
histoplasmosis	CONDITION	2a	2a:yt_med_seg
coccidioidomycosis	CONDITION	2a	2a:yt_med_seg
carcinoma squamous	CONDITION	2a	2a:yt_med_seg
nsc	CONDITION	2a	2a:yt_med_seg
large cell carcinoma	CONDITION	2a	2a:yt_med_seg
alveolar carcinoma	CONDITION	2a	2a:yt_med_seg
squamous carcinoma	CONDITION	2a	2a:yt_med_seg
carcinoid	CONDITION	2a	2a:yt_med_seg
adhesion	CONDITION	2a	2a:yt_med_seg
primary tumor	CONDITION	2a	2a:yt_med_seg
occult cancer	CONDITION	2a	2a:yt_med_seg
widespread disease	CONDITION	2a	2a:yt_med_seg
advanced lung cancer	CONDITION	2a	2a:yt_med_seg
clc	CONDITION	2a	2a:yt_med_seg
metastasis to multiple lymph nodes	CONDITION	2a	2a:yt_med_seg
inoperable disease	CONDITION	2a	2a:yt_med_seg
extensive stage sclc	CONDITION	2a	2a:yt_med_seg
lung adenocarcinoma	CONDITION	2a	2a:yt_med_seg
malignant lung tumors	CONDITION	2a	2a:yt_med_seg
valproic acid	CONDITION	2a	2a:yt_med_seg
anaplastic lymphoma	CONDITION	2a	2a:yt_med_seg
leakage of urine	CONDITION	2a	2a:yt_med_seg
fetal disorders	CONDITION	2a	2a:yt_med_seg
abnormal pregnancy	CONDITION	2a	2a:yt_med_seg
ectopic pregnancy	CONDITION	2a	2a:yt_med_seg
placenta previa	CONDITION	2a	2a:yt_med_seg
molar pregnancy	CONDITION	2a	2a:yt_med_seg
yellow fever	CONDITION	2a	2a:yt_med_seg
cholera	CONDITION	2a	2a:yt_med_seg
plat	CONDITION	2a	2a:yt_med_seg
mies	CONDITION	2a	2a:yt_med_seg
boils	CONDITION	2a	2a:yt_med_seg
copan	CONDITION	2a	2a:yt_med_seg
harpo	CONDITION	2a	2a:yt_med_seg
stutter	CONDITION	2a	2a:yt_med_seg
nhl	CONDITION	2a	2a:yt_med_seg
ludwig	CONDITION	2a	2a:yt_med_seg
liver cirrhosis	CONDITION	2a	2a:yt_med_seg
small intestine	CONDITION	2a	2a:yt_med_seg
allergies chronic	CONDITION	2a	2a:yt_med_seg
comfort eating	CONDITION	2a	2a:yt_med_seg
disease mitochondrial	CONDITION	2a	2a:yt_med_seg
psychological abuse	CONDITION	2a	2a:yt_med_seg
sty	CONDITION	2a	2a:yt_med_seg
cond	CONDITION	2a	2a:yt_med_seg
nutritional deficiency	CONDITION	2a	2a:yt_med_seg
magnesium deficiency	CONDITION	2a	2a:yt_med_seg
tach	CONDITION	2a	2a:yt_med_seg
hyp	CONDITION	2a	2a:yt_med_seg
weaver	CONDITION	2a	2a:yt_med_seg
acep	CONDITION	2a	2a:yt_med_seg
aoa	CONDITION	2a	2a:yt_med_seg
aem	CONDITION	2a	2a:yt_med_seg
lis	CONDITION	2a	2a:yt_med_seg
pcp	CONDITION	2a	2a:yt_med_seg
incompatibilities rh	CONDITION	2a	2a:yt_med_seg
acute illness	CONDITION	2a	2a:yt_med_seg
ccf	CONDITION	2a	2a:yt_med_seg
ars	CONDITION	2a	2a:yt_med_seg
sbe	CONDITION	2a	2a:yt_med_seg
pof	CONDITION	2a	2a:yt_med_seg
stilling	CONDITION	2a	2a:yt_med_seg
bonnier	CONDITION	2a	2a:yt_med_seg
stunting	CONDITION	2a	2a:yt_med_seg
impacted teeth	CONDITION	2a	2a:yt_med_seg
lipo	CONDITION	2a	2a:yt_med_seg
disorders temporomandibular	CONDITION	2a	2a:yt_med_seg
tmj disorders	CONDITION	2a	2a:yt_med_seg
bds	CONDITION	2a	2a:yt_med_seg
chb	CONDITION	2a	2a:yt_med_seg
acds	CONDITION	2a	2a:yt_med_seg
neck cancer	CONDITION	2a	2a:yt_med_seg
emotional distress	CONDITION	2a	2a:yt_med_seg
psychopath	CONDITION	2a	2a:yt_med_seg
gale	CONDITION	2a	2a:yt_med_seg
hurst	CONDITION	2a	2a:yt_med_seg
vue	CONDITION	2a	2a:yt_med_seg
morel	CONDITION	2a	2a:yt_med_seg
phobias	CONDITION	2a	2a:yt_med_seg
mimicry	CONDITION	2a	2a:yt_med_seg
repetitive stress injury	CONDITION	2a	2a:yt_med_seg
bacterial resistance	CONDITION	2a	2a:yt_med_seg
pseudomonas aeruginosa	CONDITION	2a	2a:yt_med_seg
bacteroides fragilis	CONDITION	2a	2a:yt_med_seg
community-acquired pneumonia	CONDITION	2a	2a:yt_med_seg
bacterial peritonitis	CONDITION	2a	2a:yt_med_seg
animal health	CONDITION	2a	2a:yt_med_seg
mrsa	CONDITION	2a	2a:yt_med_seg
upper respiratory tract infections	CONDITION	2a	2a:yt_med_seg
ava	CONDITION	2a	2a:yt_med_seg
campylobacter infections	CONDITION	2a	2a:yt_med_seg
toxemia bacterial	CONDITION	2a	2a:yt_med_seg
escherichia	CONDITION	2a	2a:yt_med_seg
klebsiella	CONDITION	2a	2a:yt_med_seg
antiviral drugs	CONDITION	2a	2a:yt_med_seg
cytomegalovirus	CONDITION	2a	2a:yt_med_seg
varicella	CONDITION	2a	2a:yt_med_seg
cryptococcus neoformans	CONDITION	2a	2a:yt_med_seg
aids tuberculosis	CONDITION	2a	2a:yt_med_seg
trypanosomiasis	CONDITION	2a	2a:yt_med_seg
atoxoplasmosis	CONDITION	2a	2a:yt_med_seg
cryptosporidiosis	CONDITION	2a	2a:yt_med_seg
leishmaniasis	CONDITION	2a	2a:yt_med_seg
american trypanosomiasis	CONDITION	2a	2a:yt_med_seg
african trypanosomiasis	CONDITION	2a	2a:yt_med_seg
incurable diseases	CONDITION	2a	2a:yt_med_seg
pseudomonas	CONDITION	2a	2a:yt_med_seg
psychological disability	CONDITION	2a	2a:yt_med_seg
severe infections	CONDITION	2a	2a:yt_med_seg
mycobacterium	CONDITION	2a	2a:yt_med_seg
lyse	CONDITION	2a	2a:yt_med_seg
veterinary dentistry	CONDITION	2a	2a:yt_med_seg
lytic	CONDITION	2a	2a:yt_med_seg
persistent infections	CONDITION	2a	2a:yt_med_seg
gas embolism	CONDITION	2a	2a:yt_med_seg
cht	CONDITION	2a	2a:yt_med_seg
brain swelling	CONDITION	2a	2a:yt_med_seg
arterial insufficiency	CONDITION	2a	2a:yt_med_seg
stasis ulcers	CONDITION	2a	2a:yt_med_seg
abscess brain	CONDITION	2a	2a:yt_med_seg
soft tissue infections	CONDITION	2a	2a:yt_med_seg
fasciitis	CONDITION	2a	2a:yt_med_seg
collapsed lung	CONDITION	2a	2a:yt_med_seg
bone infections	CONDITION	2a	2a:yt_med_seg
severe anemia	CONDITION	2a	2a:yt_med_seg
hospitalism	CONDITION	2a	2a:yt_med_seg
leigh	CONDITION	2a	2a:yt_med_seg
bps	CONDITION	2a	2a:yt_med_seg
acquired diseases	CONDITION	2a	2a:yt_med_seg
sesames	CONDITION	2a	2a:yt_med_seg
reclus	CONDITION	2a	2a:yt_med_seg
skin necrosis	CONDITION	2a	2a:yt_med_seg
stevens johnson syndrome	CONDITION	2a	2a:yt_med_seg
poison ivy	CONDITION	2a	2a:yt_med_seg
vasculitis	CONDITION	2a	2a:yt_med_seg
ptt	CONDITION	2a	2a:yt_med_seg
g6pd deficiency	CONDITION	2a	2a:yt_med_seg
skin ulceration	CONDITION	2a	2a:yt_med_seg
heal ulcers	CONDITION	2a	2a:yt_med_seg
tracheal stenosis	CONDITION	2a	2a:yt_med_seg
glottis	CONDITION	2a	2a:yt_med_seg
ventilation perfusion mismatch	CONDITION	2a	2a:yt_med_seg
overfed	CONDITION	2a	2a:yt_med_seg
bad trip	CONDITION	2a	2a:yt_med_seg
depression symptoms	CONDITION	2a	2a:yt_med_seg
negative affect	CONDITION	2a	2a:yt_med_seg
aot	CONDITION	2a	2a:yt_med_seg
psychedelic experiences	CONDITION	2a	2a:yt_med_seg
opioid use disorder	CONDITION	2a	2a:yt_med_seg
bowel obstruction	CONDITION	2a	2a:yt_med_seg
bloodstream infections	CONDITION	2a	2a:yt_med_seg
finger ulcers	CONDITION	2a	2a:yt_med_seg
arm swelling	CONDITION	2a	2a:yt_med_seg
ihf	CONDITION	2a	2a:yt_med_seg
cnpc	CONDITION	2a	2a:yt_med_seg
mts	CONDITION	2a	2a:yt_med_seg
fmf	CONDITION	2a	2a:yt_med_seg
pacs	CONDITION	2a	2a:yt_med_seg
cove	CONDITION	2a	2a:yt_med_seg
incontinence of urine	CONDITION	2a	2a:yt_med_seg
vulva	CONDITION	2a	2a:yt_med_seg
menorrhagia	CONDITION	2a	2a:yt_med_seg
vaginitis	CONDITION	2a	2a:yt_med_seg
vaginal diseases	CONDITION	2a	2a:yt_med_seg
malignant disease	CONDITION	2a	2a:yt_med_seg
pelvic organ prolapse	CONDITION	2a	2a:yt_med_seg
sex offenses	CONDITION	2a	2a:yt_med_seg
bacterial vaginosis	CONDITION	2a	2a:yt_med_seg
schistosomiasis	CONDITION	2a	2a:yt_med_seg
risk of premature death	CONDITION	2a	2a:yt_med_seg
fatty liver disease	CONDITION	2a	2a:yt_med_seg
mi post	CONDITION	2a	2a:yt_med_seg
escs	CONDITION	2a	2a:yt_med_seg
superficial vein thrombosis	CONDITION	2a	2a:yt_med_seg
thrombophilia v	CONDITION	2a	2a:yt_med_seg
uncontrolled hypertension	CONDITION	2a	2a:yt_med_seg
gastrointestinal bleeding	CONDITION	2a	2a:yt_med_seg
recurrent stroke	CONDITION	2a	2a:yt_med_seg
tcd	CONDITION	2a	2a:yt_med_seg
arterial diseases	CONDITION	2a	2a:yt_med_seg
ddt	CONDITION	2a	2a:yt_med_seg
polyvascular disease	CONDITION	2a	2a:yt_med_seg
renal dysfunction	CONDITION	2a	2a:yt_med_seg
ist	CONDITION	2a	2a:yt_med_seg
peripheral artery diseases	CONDITION	2a	2a:yt_med_seg
systemic vasculitis	CONDITION	2a	2a:yt_med_seg
large vessel vasculitis	CONDITION	2a	2a:yt_med_seg
giant cell arteritis	CONDITION	2a	2a:yt_med_seg
vasculopathy	CONDITION	2a	2a:yt_med_seg
acute arterial occlusion	CONDITION	2a	2a:yt_med_seg
arterial embolism	CONDITION	2a	2a:yt_med_seg
generalized atherosclerosis	CONDITION	2a	2a:yt_med_seg
aneurysmal disease	CONDITION	2a	2a:yt_med_seg
ckd stage 3	CONDITION	2a	2a:yt_med_seg
gi cancer	CONDITION	2a	2a:yt_med_seg
arterial thrombosis	CONDITION	2a	2a:yt_med_seg
other thrombophilia	CONDITION	2a	2a:yt_med_seg
renal impairment	CONDITION	2a	2a:yt_med_seg
lws	CONDITION	2a	2a:yt_med_seg
vein disease	CONDITION	2a	2a:yt_med_seg
acute dvt	CONDITION	2a	2a:yt_med_seg
coagulopathy	CONDITION	2a	2a:yt_med_seg
chronic obstruction	CONDITION	2a	2a:yt_med_seg
hav	CONDITION	2a	2a:yt_med_seg
conversion hysteria	CONDITION	2a	2a:yt_med_seg
recurrent depression	CONDITION	2a	2a:yt_med_seg
poliomyelitis	CONDITION	2a	2a:yt_med_seg
osteopathy	CONDITION	2a	2a:yt_med_seg
flexner	CONDITION	2a	2a:yt_med_seg
regression	CONDITION	2a	2a:yt_med_seg
mood disturbance	CONDITION	2a	2a:yt_med_seg
nsx	CONDITION	2a	2a:yt_med_seg
labor problem	CONDITION	2a	2a:yt_med_seg
mumps	CONDITION	2a	2a:yt_med_seg
iim	CONDITION	2a	2a:yt_med_seg
imi	CONDITION	2a	2a:yt_med_seg
cch	CONDITION	2a	2a:yt_med_seg
hie	CONDITION	2a	2a:yt_med_seg
degenerative disc disease	CONDITION	2a	2a:yt_med_seg
intraoperative blood loss	CONDITION	2a	2a:yt_med_seg
adhesions	CONDITION	2a	2a:yt_med_seg
iliac artery blockage	CONDITION	2a	2a:yt_med_seg
iliac vein stenosis	CONDITION	2a	2a:yt_med_seg
impotent	CONDITION	2a	2a:yt_med_seg
structural violence	CONDITION	2a	2a:yt_med_seg
disc herniation	CONDITION	2a	2a:yt_med_seg
plaid	CONDITION	2a	2a:yt_med_seg
isaacs	CONDITION	2a	2a:yt_med_seg
bad behavior	CONDITION	2a	2a:yt_med_seg
amc	CONDITION	2a	2a:yt_med_seg
kpi	CONDITION	2a	2a:yt_med_seg
hca	CONDITION	2a	2a:yt_med_seg
mip	CONDITION	2a	2a:yt_med_seg
chemical sensitivity	CONDITION	2a	2a:yt_med_seg
chemo brain	CONDITION	2a	2a:yt_med_seg
quadriplegics	CONDITION	2a	2a:yt_med_seg
reading disability	CONDITION	2a	2a:yt_med_seg
bacterial overgrowth syndrome	CONDITION	2a	2a:yt_med_seg
pancreatic disease	CONDITION	2a	2a:yt_med_seg
mucosal disease	CONDITION	2a	2a:yt_med_seg
bullies	CONDITION	2a	2a:yt_med_seg
delirious	CONDITION	2a	2a:yt_med_seg
quarter crack	CONDITION	2a	2a:yt_med_seg
non-communicable diseases	CONDITION	2a	2a:yt_med_seg
rhinovirus	CONDITION	2a	2a:yt_med_seg
hansen	CONDITION	2a	2a:yt_med_seg
acute aortic syndromes	CONDITION	2a	2a:yt_med_seg
taa	CONDITION	2a	2a:yt_med_seg
ruptured aneurysm	CONDITION	2a	2a:yt_med_seg
aortitis	CONDITION	2a	2a:yt_med_seg
congenital condition	CONDITION	2a	2a:yt_med_seg
turner syndrome	CONDITION	2a	2a:yt_med_seg
esophageal cancer	CONDITION	2a	2a:yt_med_seg
sdsl	CONDITION	2a	2a:yt_med_seg
ritter	CONDITION	2a	2a:yt_med_seg
castles	CONDITION	2a	2a:yt_med_seg
freiberg	CONDITION	2a	2a:yt_med_seg
neumann	CONDITION	2a	2a:yt_med_seg
carp	CONDITION	2a	2a:yt_med_seg
aldrich	CONDITION	2a	2a:yt_med_seg
whikers	CONDITION	2a	2a:yt_med_seg
streptococcus infection	CONDITION	2a	2a:yt_med_seg
disorders of connective tissue	CONDITION	2a	2a:yt_med_seg
freeman sheldon syndrome	CONDITION	2a	2a:yt_med_seg
tay-sachs disease	CONDITION	2a	2a:yt_med_seg
achondroplasia	CONDITION	2a	2a:yt_med_seg
cartilage hair hypoplasia	CONDITION	2a	2a:yt_med_seg
aggressive cancer	CONDITION	2a	2a:yt_med_seg
deluded	CONDITION	2a	2a:yt_med_seg
agraphia	CONDITION	2a	2a:yt_med_seg
radiation induced cancer	CONDITION	2a	2a:yt_med_seg
icc	CONDITION	2a	2a:yt_med_seg
bovine leukemia	CONDITION	2a	2a:yt_med_seg
t-cell leukemia	CONDITION	2a	2a:yt_med_seg
nsf	CONDITION	2a	2a:yt_med_seg
fae	CONDITION	2a	2a:yt_med_seg
overuse injuries	CONDITION	2a	2a:yt_med_seg
ppm	CONDITION	2a	2a:yt_med_seg
skin cancers	CONDITION	2a	2a:yt_med_seg
pma	CONDITION	2a	2a:yt_med_seg
asps	CONDITION	2a	2a:yt_med_seg
work related illnesses	CONDITION	2a	2a:yt_med_seg
toxic disorders	CONDITION	2a	2a:yt_med_seg
extensively drug resistant tuberculosis	CONDITION	2a	2a:yt_med_seg
pancreatic carcinoma in situ	CONDITION	2a	2a:yt_med_seg
procedural pancreatitis	CONDITION	2a	2a:yt_med_seg
adenocarcinomas	CONDITION	2a	2a:yt_med_seg
mitochondrial diseases	CONDITION	2a	2a:yt_med_seg
abnormal chromosomes	CONDITION	2a	2a:yt_med_seg
mitochondrial defect	CONDITION	2a	2a:yt_med_seg
leigh's disease	CONDITION	2a	2a:yt_med_seg
mitochondrial disease	CONDITION	2a	2a:yt_med_seg
short stature	CONDITION	2a	2a:yt_med_seg
dystrophy	CONDITION	2a	2a:yt_med_seg
zona	CONDITION	2a	2a:yt_med_seg
hfa	CONDITION	2a	2a:yt_med_seg
rpa	CONDITION	2a	2a:yt_med_seg
eyes infections	CONDITION	2a	2a:yt_med_seg
double vision	CONDITION	2a	2a:yt_med_seg
hyperopia	CONDITION	2a	2a:yt_med_seg
nsclc	CONDITION	2a	2a:yt_med_seg
semi-starvation	CONDITION	2a	2a:yt_med_seg
peritoneum	CONDITION	2a	2a:yt_med_seg
lns	CONDITION	2a	2a:yt_med_seg
varicosities	CONDITION	2a	2a:yt_med_seg
stump	CONDITION	2a	2a:yt_med_seg
refluxing	CONDITION	2a	2a:yt_med_seg
heart disease hypertension	CONDITION	2a	2a:yt_med_seg
ael	CONDITION	2a	2a:yt_med_seg
sensory disturbance	CONDITION	2a	2a:yt_med_seg
thromboses	CONDITION	2a	2a:yt_med_seg
vascular tumors	CONDITION	2a	2a:yt_med_seg
hemangiomas	CONDITION	2a	2a:yt_med_seg
angioma	CONDITION	2a	2a:yt_med_seg
skin lesions	CONDITION	2a	2a:yt_med_seg
lms	CONDITION	2a	2a:yt_med_seg
excess skin	CONDITION	2a	2a:yt_med_seg
obstruction bowel	CONDITION	2a	2a:yt_med_seg
blood clotting	CONDITION	2a	2a:yt_med_seg
brbns	CONDITION	2a	2a:yt_med_seg
high output cardiac failure	CONDITION	2a	2a:yt_med_seg
portal hypertension	CONDITION	2a	2a:yt_med_seg
gi bleed	CONDITION	2a	2a:yt_med_seg
weber syndrome	CONDITION	2a	2a:yt_med_seg
kts	CONDITION	2a	2a:yt_med_seg
pws	CONDITION	2a	2a:yt_med_seg
epidermal nevi	CONDITION	2a	2a:yt_med_seg
scoliosis	CONDITION	2a	2a:yt_med_seg
delayed healing	CONDITION	2a	2a:yt_med_seg
behavior problems	CONDITION	2a	2a:yt_med_seg
vicarious trauma	CONDITION	2a	2a:yt_med_seg
behavioral disorders	CONDITION	2a	2a:yt_med_seg
gipp	CONDITION	2a	2a:yt_med_seg
sutton	CONDITION	2a	2a:yt_med_seg
motor neuropathy	CONDITION	2a	2a:yt_med_seg
bloom	CONDITION	2a	2a:yt_med_seg
joint fusion	CONDITION	2a	2a:yt_med_seg
pbd	CONDITION	2a	2a:yt_med_seg
wound breakdown	CONDITION	2a	2a:yt_med_seg
seroma	CONDITION	2a	2a:yt_med_seg
fabry disease	CONDITION	2a	2a:yt_med_seg
ipf	CONDITION	2a	2a:yt_med_seg
fhi	CONDITION	2a	2a:yt_med_seg
rpk	CONDITION	2a	2a:yt_med_seg
cancer other	CONDITION	2a	2a:yt_med_seg
pulmonary embolisms	CONDITION	2a	2a:yt_med_seg
ibc	CONDITION	2a	2a:yt_med_seg
thrombotic occlusion	CONDITION	2a	2a:yt_med_seg
bowel obstructions	CONDITION	2a	2a:yt_med_seg
rupture of appendix	CONDITION	2a	2a:yt_med_seg
ulcerative colitis or crohn's	CONDITION	2a	2a:yt_med_seg
diverticulitis colon	CONDITION	2a	2a:yt_med_seg
glands in neck	CONDITION	2a	2a:yt_med_seg
parathyroid	CONDITION	2a	2a:yt_med_seg
gastric cancer	CONDITION	2a	2a:yt_med_seg
anesthesia complications	CONDITION	2a	2a:yt_med_seg
summer sores	CONDITION	2a	2a:yt_med_seg
fsa	CONDITION	2a	2a:yt_med_seg
dependence	CONDITION	2a	2a:yt_med_seg
kuru	CONDITION	2a	2a:yt_med_seg
flash light	CONDITION	2a	2a:yt_med_seg
chondrosarcomas	CONDITION	2a	2a:yt_med_seg
catheter infections	CONDITION	2a	2a:yt_med_seg
infection of graft	CONDITION	2a	2a:yt_med_seg
seromas	CONDITION	2a	2a:yt_med_seg
graft infections	CONDITION	2a	2a:yt_med_seg
opportunistic infections	CONDITION	2a	2a:yt_med_seg
systemic illness	CONDITION	2a	2a:yt_med_seg
draining sinus	CONDITION	2a	2a:yt_med_seg
false aneurysm	CONDITION	2a	2a:yt_med_seg
sinus tract	CONDITION	2a	2a:yt_med_seg
infection sites	CONDITION	2a	2a:yt_med_seg
false aneurysms	CONDITION	2a	2a:yt_med_seg
