kind	model_or_pair	fid	words_fixed	words_buggy	fixed_err	buggy_err
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0024	1193	1162	85	82
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0017	1735	1681	157	151
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0026	1365	1338	123	122
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0020	1683	1636	186	179
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0025	1580	1511	120	117
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0016	2064	1999	179	169
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0027	1377	1331	150	147
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0021	1745	1691	210	200
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0031	1299	1247	136	134
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0032	1198	1154	90	76
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0022	2164	2091	174	170
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0028	1836	1785	174	167
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0039	1404	1367	148	141
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0034	1448	1417	147	135
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0033	1687	1621	159	139
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0035	1596	1549	157	159
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0040	1488	1446	146	136
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0037	1682	1620	175	166
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0044	1177	1132	105	97
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0036	1757	1714	161	156
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0029	2268	2186	286	277
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0041	1583	1543	150	149
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0038	1895	1828	173	156
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0046	1225	1188	121	116
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0045	1394	1354	139	124
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0002	1162	1144	329	318
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0042	1522	1471	122	111
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0050	1285	1257	106	104
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0049	1372	1333	128	121
pair	parakeet-tdt-0.6b-v2+sensevoice	MSK0043	1772	1694	134	111
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0003	1261	1213	106	105
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0008	1171	1129	116	107
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0010	1070	1018	137	133
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0001	1526	1469	178	167
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0006	1240	1207	134	135
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0009	1446	1372	170	159
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0004	1723	1650	204	186
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0013	1400	1325	139	135
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0005	1645	1578	143	144
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0014	1429	1383	156	144
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0011	1647	1573	154	143
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0016	1327	1287	109	106
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0018	1334	1294	128	124
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0015	1607	1551	148	143
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0007	1874	1811	163	151
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0024	1004	969	120	120
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0023	1099	1054	161	153
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0021	1255	1226	159	146
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0019	1334	1300	145	149
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0029	811	787	77	80
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0020	1413	1386	145	136
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0012	2168	2058	277	268
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0017	1751	1698	144	136
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0028	1156	1130	125	123
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0025	1393	1342	154	143
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0032	1212	1169	109	106
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0030	1184	1158	123	113
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0035	958	944	71	69
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0031	1343	1297	125	123
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0027	1366	1323	144	139
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0022	1999	1927	207	194
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0033	1372	1306	129	127
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0026	1544	1504	145	135
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0036	1423	1368	120	115
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0042	1264	1222	179	161
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0037	1453	1413	153	139
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0045	1204	1158	102	87
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0034	1685	1627	139	134
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0038	1554	1504	152	130
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0052	828	809	177	170
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0043	1503	1451	189	179
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0050	1109	1084	99	95
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0051	997	970	125	118
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0046	1588	1532	146	128
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0039	1672	1635	173	160
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0047	1628	1575	192	171
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0044	1859	1776	164	144
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0048	1809	1726	166	157
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0056	1174	1140	192	184
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0049	1622	1555	157	151
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0057	1245	1194	228	222
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0055	1375	1328	283	277
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0065	1089	1064	141	130
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0064	1078	1046	135	127
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0059	1358	1327	194	184
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0067	946	912	110	102
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0063	1439	1384	179	170
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0060	1683	1616	264	256
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0058	1514	1462	240	230
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0069	1026	994	116	111
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0066	1192	1160	162	154
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0070	976	946	136	128
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0053	1982	1906	368	341
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0068	1213	1168	158	147
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0072	1182	1150	211	204
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0073	1340	1303	174	165
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0061	1783	1701	252	230
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0062	1965	1905	285	273
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0071	1301	1261	165	149
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0079	841	815	115	103
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0054	2491	2446	719	667
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0075	1112	1070	122	115
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0074	1246	1206	155	149
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0076	1569	1513	177	178
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0083	990	962	138	128
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0082	932	891	127	119
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0078	1140	1092	143	140
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0085	959	923	108	89
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0080	1225	1179	169	151
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0092	837	800	100	95
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0091	901	869	65	65
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0081	1455	1391	168	153
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0087	1359	1306	137	127
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0094	793	766	90	81
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0086	1523	1463	210	176
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0084	1562	1516	161	154
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0077	1649	1585	212	201
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0090	1193	1160	85	78
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0088	1373	1336	136	126
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0093	1606	1543	183	169
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0096	1292	1251	176	169
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0098	1474	1422	136	131
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0103	1100	1063	126	122
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0101	1430	1379	141	129
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0095	1467	1426	201	186
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0097	1381	1319	166	153
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0109	845	817	83	75
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0108	950	918	112	97
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0089	1800	1749	180	165
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0112	835	795	82	72
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0111	965	927	99	90
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0099	1554	1505	169	159
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0105	1738	1663	197	178
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0106	1307	1251	146	131
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0117	951	920	108	89
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0107	1596	1520	179	169
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0100	1767	1710	157	139
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0104	1563	1511	183	167
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0113	1079	1043	127	116
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0110	1565	1512	147	141
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0102	2025	1952	178	165
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0118	947	921	71	68
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0121	962	930	58	53
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0122	1046	1005	71	66
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0119	1359	1302	90	91
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0129	1078	1040	132	122
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0116	1588	1533	160	138
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0120	1381	1325	52	40
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0128	1095	1062	119	105
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0131	1231	1176	123	105
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0130	1329	1282	98	87
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0114	1673	1606	172	156
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0132	1309	1276	76	65
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0136	1243	1211	97	87
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0127	1461	1418	135	134
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0126	1858	1784	207	201
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0137	1274	1216	112	100
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0142	778	758	71	61
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0123	1716	1647	142	128
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0139	1131	1093	136	123
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0133	1264	1222	117	103
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0140	907	877	89	78
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0125	1638	1576	126	108
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0135	1224	1191	98	92
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0138	1148	1118	120	113
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0124	1729	1675	108	94
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0143	1119	1080	108	102
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0146	898	870	98	97
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0141	987	949	86	77
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0144	1153	1119	149	144
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0148	1136	1101	150	148
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0150	1147	1099	153	140
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0154	943	922	142	134
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0145	1326	1277	151	143
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0149	1270	1231	131	125
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0153	1103	1063	124	124
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0134	1679	1630	124	110
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0152	1059	1028	96	87
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0151	1157	1125	121	113
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0156	1016	983	124	104
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0147	1274	1234	178	160
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0158	1079	1034	126	122
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0159	1104	1060	95	91
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0160	1135	1093	127	110
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0161	1034	993	148	138
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0169	946	906	123	117
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0165	909	881	146	141
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0155	1439	1380	210	196
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0166	1155	1117	162	149
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0164	1248	1197	198	175
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0167	1181	1132	127	117
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0168	1329	1271	198	194
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0172	1195	1148	138	135
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0163	1200	1155	135	125
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0162	1235	1183	147	136
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0171	1368	1306	146	136
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0170	1351	1300	174	163
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0180	1065	1020	140	130
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0175	1017	979	107	95
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0177	1193	1151	149	139
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0176	1305	1269	143	138
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0182	945	919	106	102
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0173	1262	1210	171	153
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0185	1075	1026	137	128
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0178	1125	1082	161	151
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0174	1549	1484	191	185
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0179	1291	1254	158	144
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0184	970	946	134	126
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0181	1184	1154	156	143
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0188	957	932	116	105
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0183	1217	1178	147	141
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0186	1069	1020	117	111
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0191	927	905	97	95
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0196	943	910	112	112
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0187	1303	1275	158	146
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0198	857	833	79	79
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0197	966	943	116	110
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0193	1431	1382	245	216
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0190	1290	1263	132	126
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0189	1439	1397	158	152
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0201	1059	1024	149	136
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0200	1351	1316	202	194
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0199	1152	1118	140	137
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0192	1280	1243	136	137
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0204	995	959	104	94
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0203	920	895	108	105
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0194	1395	1339	173	159
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0195	1335	1297	127	126
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0207	818	789	120	115
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0209	1108	1062	141	132
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0205	1049	1009	112	110
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0202	1522	1472	187	188
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0208	1322	1254	158	143
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0212	1304	1238	102	95
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0210	1139	1119	130	132
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0206	1354	1309	181	174
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	CAR0002	1067	1043	106	102
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	CAR0004	920	896	106	107
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0214	1123	1093	114	108
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	CAR0001	1053	1027	107	109
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0217	1486	1424	130	112
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	GAS0001	1033	984	146	143
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	CAR0003	1281	1259	116	115
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0211	1415	1355	175	164
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0213	1485	1383	126	109
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	GAS0002	1140	1103	103	97
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0215	1386	1329	122	112
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	GAS0007	903	884	96	101
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	CAR0005	1292	1228	100	92
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	GAS0003	1093	1036	116	105
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	GEN0001	1132	1093	88	81
pair	parakeet-tdt-0.6b-v2+sensevoice	RES0216	1604	1531	106	95
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	GAS0004	1180	1127	119	116
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0001	983	960	117	109
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0004	1125	1096	110	106
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	DER0001	1554	1485	187	173
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	GAS0005	1599	1541	155	152
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0007	1358	1333	124	121
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0008	1417	1391	151	156
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0003	1866	1810	167	159
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0005	1513	1462	150	144
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0018	976	940	86	77
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0013	1610	1562	154	147
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0010	1505	1473	128	126
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0011	1535	1501	155	157
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0009	1572	1520	185	179
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0006	1781	1720	203	198
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0012	1652	1600	133	124
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0017	1735	1681	160	154
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0014	1575	1529	141	133
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0019	1337	1298	83	75
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0015	1622	1576	160	156
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0016	2064	1999	182	171
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0020	1683	1636	182	177
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0023	1229	1181	118	109
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0021	1745	1691	211	201
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0024	1193	1162	84	81
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0027	1377	1331	146	143
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0032	1198	1154	90	76
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0026	1365	1338	122	121
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0031	1299	1247	138	136
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0025	1580	1511	119	116
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0035	1596	1549	157	158
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0033	1687	1621	156	137
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0034	1448	1417	148	136
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0037	1682	1620	174	165
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0039	1404	1367	152	145
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0038	1895	1828	169	152
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0028	1836	1785	171	164
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0042	1522	1471	124	113
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0044	1177	1132	99	90
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0022	2164	2091	175	171
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0045	1394	1354	138	122
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0036	1757	1714	160	155
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0043	1772	1694	140	114
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0040	1488	1446	146	136
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0041	1583	1543	150	150
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0029	2268	2186	281	273
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0049	1372	1333	126	119
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0002	1162	1144	326	315
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0046	1225	1188	118	113
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0006	1240	1207	133	133
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0003	1261	1213	106	105
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	MSK0050	1285	1257	107	105
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0010	1070	1018	135	129
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0001	1526	1469	177	166
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0008	1171	1129	109	104
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0004	1723	1650	203	186
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0009	1446	1372	168	158
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0013	1400	1325	136	132
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0016	1327	1287	109	106
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0019	1334	1300	143	147
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0005	1645	1578	138	139
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0014	1429	1383	153	141
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0020	1413	1386	146	137
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0021	1255	1226	159	146
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0011	1647	1573	158	147
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0023	1099	1054	162	154
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0018	1334	1294	127	123
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0015	1607	1551	145	140
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0029	811	787	76	79
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0024	1004	969	123	123
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0007	1874	1811	166	154
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0028	1156	1130	126	122
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0027	1366	1323	144	139
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0032	1212	1169	113	107
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0022	1999	1927	204	191
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0026	1544	1504	150	141
pair	parakeet-tdt-0.6b-v2+sensevoice-no-itn	RES0017	1751	1698	141	133
