dataset	file_id	ref_words	parakeet_words	tokens	has_digit	has_spelled	mixed	n_digit_tokens	n_spelled_tokens	chunk_len	win_medasr	win_medasr-int8	win_nemotron	win_paraformer-en	win_zipformer-zh-en	win_sensevoice	win_sensevoice-no-itn	win_whisper-distil-v3.5	win_whisper-base-en	win_cloud-google	win_cloud-azure	win_cloud-deepgram	win_cloud-assemblyai
figshare-osce	RES0017	5	five	5	1	0	0	1	0	1	0	0	?	0	0	?	0	0	0	0	0	0	0
figshare-osce	RES0017	10	ten	10	1	0	0	1	0	1	0	0	0	0	?	1	0	0	0	0	0	1	0
figshare-osce	RES0018	2	two	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0018	3		3	1	0	0	1	0	1	0	0	?	0	0	0	0	?	?	0	0	0	1
figshare-osce	RES0018	covid19	covid-19	covid19	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0019	3	three	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0019	past three days	path reaches okay	three	0	1	0	0	1	3	1	1	1	1	1	1	1	1	1	1	1	1	0
figshare-osce	RES0019	a	six	<none>	0	0	0	0	0	1	?	?	?	0	1	0	0	0	0	0	0	0	0
figshare-osce	RES0019	6		6	1	0	0	1	0	1	?	?	?	?	0	0	0	0	0	0	0	0	1
figshare-osce	RES0019	one	one's	one	0	1	0	0	1	1	?	?	?	1	0	0	1	0	0	0	0	0	0
figshare-osce	RES0019	no one i		one	0	1	0	0	1	3	?	?	?	1	1	1	1	1	1	1	1	1	?
figshare-osce	RES0019	388	8	388	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
figshare-osce	RES0019	covid19	covid-19	covid19	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0019	blood cell count but um for now we will get those tests ordered did you have any questions ok yeah that sounds great do you think i could also have you know meningitis or something cause i was reading online on google and thats the first thing that came up oh yeah youre youre absolutely right so um sorry i we will go ahead and investigate that as well and we might need to do a lumbar puncture or some blood work to look for signs of infection that might be needed to be treated with antibiotics ok alright that sounds good thank you		first	0	1	0	0	1	104	1	1	1	1	1	1	1	1	1	1	1	1	1
figshare-osce	RES0020	2	two	2	1	0	0	1	0	1	?	?	0	0	0	1	0	1	0	1	1	0	1
figshare-osce	RES0020	2 ok	yes okay	2	1	0	0	1	0	2	?	?	0	0	0	0	0	0	1	1	1	0	1
figshare-osce	RES0020	3	three	3	1	0	0	1	0	1	?	?	0	0	0	?	?	0	0	?	0	0	0
figshare-osce	RES0020	covid19	covid-19	covid19	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0020	14	14-day	14	1	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	1	0	0
figshare-osce	RES0021	383	three	383	1	0	0	1	0	1	0	0	?	0	0	0	1	0	0	0	0	0	0
figshare-osce	RES0021	10	ten	10	1	0	0	1	0	1	1	1	0	0	0	?	?	1	1	0	1	0	1
figshare-osce	RES0021	covid19	covid-19	covid19	1	0	0	1	0	1	0	0	?	0	0	0	1	0	0	0	0	0	0
figshare-osce	RES0021	for	covid-19	<none>	0	0	0	0	0	1	1	1	0	1	1	1	1	0	0	1	1	1	0
figshare-osce	RES0021	covid19		covid19	1	0	0	1	0	1	0	0	?	0	0	0	0	?	?	0	0	0	?
figshare-osce	RES0022	covid19	covid	covid19	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0022	pne	one	<none>	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0022	or you could have a bacterial infection thats not covid really related at all or this could be an exacerbation of your copand maybe we need we need to just titrate your inhaler so well need to just run some lab work and do the pcr nasal swab as part of the work up an we will see what some of those investigations show oh geez ok ok its all in the meantime youll need to quarantine for 14 days and if the results are positive well after note notified public health so that the appropriate contact tracing can be made but well get the investigation started now ok thanks doc alright youre welcome		14	1	0	0	1	0	114	1	1	1	0	0	1	1	1	1	0	1	0	1
figshare-osce	RES0023	5 days	okay five	5	1	0	0	1	0	2	?	?	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0023	ok 5		5	1	0	0	1	0	2	?	?	0	?	0	?	?	?	?	?	0	?	1
figshare-osce	RES0023	5	five	5	1	0	0	1	0	1	?	?	?	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0023	5	five	5	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0023	10	ten	10	1	0	0	1	0	1	?	?	0	0	0	?	?	1	1	0	0	1	0
figshare-osce	RES0023	3	three	3	1	0	0	1	0	1	?	?	?	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0023	4	four	4	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0023	not do you use cannabis or any other substances no i dont use anything like that ok ok well i think that just about covers the things that i wanted to ask you today so based on the symptoms youre experiencing it sounds like it could be some kind of infective process like maybe some kind of viral infection that were concerned about particularly this year id really like to get a swab done on you its not necessarily covid but it potentially could be so what were going to have to ask you to do is to self isolate you and your family for 14 days and hopefully will get the results back shortly and youll know whether your covitest is positive or not ok does that sound like a good plan to you yeah that sounds good ok well thanks for chatting with me we will get that swab done right away thank you		14	1	0	0	1	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0024	ok do you know breast cancer ovarian cancer no ok so that that was all i wanted to ask about on uh the history today was there anything else that i maybe forgot to ask about mmm i dont know thats it ok so uh yeah with uh the symptoms of losing your smell over the last day or so we will certainly look into whether or not this is caused by coviand so that will require a nasal swab test for that usually the results are coming back now within 48 hours hopefully but still will be required to self isolate now for the next 14 days after your symptoms are gone so we will let you know when the results come back from this test though ok ok geez ok thank you alright youre welcome		48 14	1	0	0	2	0	137	1	1	0	0	0	1	1	1	1	0	1	0	1
figshare-osce	RES0025	2	two	2	1	0	0	1	0	1	?	0	?	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0025	one	one's	one	0	1	0	0	1	1	?	?	1	1	0	0	0	1	0	1	1	0	1
figshare-osce	RES0025	covid19	covid-19	covid19	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0028	zero	0	zero	0	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	1	0
figshare-osce	RES0028	zero	0	zero	0	1	0	0	1	1	0	0	0	1	0	?	1	0	1	0	0	1	0
figshare-osce	RES0028	six ok	6 okay	six	0	1	0	0	1	2	0	0	1	1	1	1	1	0	1	1	1	1	0
figshare-osce	RES0028	50s	fifties	50s	1	0	0	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1
figshare-osce	RES0028	house apartment yeah i live in an apartment by myself ok and do you currently work yeah im in charge of um a retail store as a manager there ok and do drink sometimes on weekends or if im socializing with friends but not very often ok and do you use any recreational drugs like marijuana never ok and do you smoke yes i smoke about 2 packs of cigarettes per day and ive been smoking since i was 12 ok alright and in terms of your daily routine like do you get any exercise uh not really lifes a bit too busy and hectic right now right now unfortunately ok and how about your diet like what is your regular diet look like a lot of fast food i know i could work on that but again with the busy lifestyle we tend to eat a lot of fried foods and fatty foods i know i could do better ok great thank you		2 12	1	0	0	2	0	164	1	1	1	1	0	1	1	1	1	1	1	1	1
figshare-osce	RES0029	2	two	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0029	3	three	3	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0029	so im doing fairly well ok and do you smoke i smoke around like id say 2 and a half to 3 packs per day i know its yeah i have tried quitting before but i would say ive been smoking since i was 18 ok and do you smoke marijuana no no no marijuana no other drugs ok and do you drink alcohol yeah its just like sometimes on the weekend ill just have a beer or two while watching the game but not nothing regular ok thank you		2 3 18 half two	1	1	1	3	2	90	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0030	5	five	5	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0030	78	eight	78	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	0	1	1	1
figshare-osce	RES0030	5	five	5	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0030	6	six	6	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0030	40	forty	40	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0031	150	fifteen	150	1	0	0	1	0	1	1	1	1	0	?	1	0	1	1	0	0	0	1
figshare-osce	RES0031	2	two	2	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0031	2	two	2	1	0	0	1	0	1	0	0	?	0	0	1	0	1	1	1	1	0	1
figshare-osce	RES0032	4th	fourth	4th	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1
figshare-osce	RES0032	and any surgeries in the past no surgeries and have you been in contact with anyone who is ill i know you mentioned in the philippines you were exposed to some people with tb but anything since then not that i can think everybodys been healthy ok and and in your family has there been any history of any cancers or heart attacks any any medical conditions no heart attacks but uh my father died of lung cancer when he was 67 and currently do you live in an apartment building is there anyone you live with yeah i live with my girlfriend in an apartment ok and do you work currently yeah ive been doing some housing work in the philippines the last seven several years ok and do you currently drink uh no i dont drink alcohol any recreational drugs like marijuana no uh any and you smoke cigarettes at all yes i i do smoke cigarettes i ive smoked most of my life similar to my my father probably 1 to 2 packs per day		67 1 2 seven	1	1	1	3	1	178	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0033	alcohol uh not often like just when im at like parties and like when i was at school just maybe sometimes on the weekends but nothing regularly ok um and have you tried any other drugs besides marijuana um just just marijuana i i try sometimes at parties but nothing like regular uh other than that like just sometimes ive been offered like some pills at parties but other than that nothing else so it sounds occasional ok nothing like it im not addicted or anything to any drugs ok do you smoke cigarettes i dont smoke cigarettes but i do have marijuana once or twice in a week ok and and uh can you tell me a little bit about your diet and exercise i feel like im fairly active even though like i cough when im exercising i still play soccer with my friends and on a team other than that i like to go biking um yeah i feel like im still pretty active but it is getting more difficult with my cough other than that my diet has been pretty pretty good like at home especially im getting three meals a day and having a balanced diet so yeah i feel im doing well there ok great		three	0	1	0	0	1	211	0	0	0	1	0	0	0	0	0	1	1	1	0
figshare-osce	RES0034	45	five	45	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
figshare-osce	RES0034	5 ok	five okay	5	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0035	about	eight	<none>	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	?	1	?
figshare-osce	RES0035	8		8	1	0	0	1	0	1	?	0	?	0	?	?	?	?	?	0	1	0	1
figshare-osce	RES0035	8	eight	8	1	0	0	1	0	1	0	?	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0035	200	hundred	200	1	0	0	1	0	1	?	?	?	0	0	1	1	1	1	0	0	1	1
figshare-osce	RES0035	2	two	2	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	?	0	0	1
figshare-osce	RES0035	3	three	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0036	1	one	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1
figshare-osce	RES0036	10	ten	10	1	0	0	1	0	1	1	1	?	0	?	1	0	1	0	1	1	1	1
figshare-osce	RES0036	a 7	seven okay	7	1	0	0	1	0	2	?	?	0	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0036	spread to	of two	<none>	0	0	0	0	0	2	0	0	1	0	1	1	1	1	1	1	1	1	1
figshare-osce	RES0036	5	five	5	1	0	0	1	0	1	0	0	0	0	0	?	0	0	0	0	0	0	1
figshare-osce	RES0036	5	five	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0036	3	three	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0039	15	fifteen	15	1	0	0	1	0	1	1	1	0	0	0	1	?	1	1	0	1	1	1
figshare-osce	RES0042	3	three	3	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0042	temp in	tenth and	<none>	0	0	0	0	0	2	1	1	0	0	0	0	1	0	0	1	0	1	1
figshare-osce	RES0042	9	knowing	9	1	0	0	1	0	1	?	?	?	0	0	?	0	1	0	0	0	0	1
figshare-osce	RES0042	3	three	3	1	0	0	1	0	1	?	?	0	0	0	0	0	0	?	0	0	0	1
figshare-osce	RES0042	3	okay	3	1	0	0	1	0	1	?	0	0	?	0	0	0	0	0	0	?	0	1
figshare-osce	RES0042	temp	tenth	<none>	0	0	0	0	0	1	1	?	1	1	1	1	?	1	1	1	1	1	1
figshare-osce	RES0042	well get you tested for that and well get you a swab and you should have the results of the that swab in about 24 to 48 hours and then you should isolate for 14 days regardless though because your symptoms do overlap with symptoms of coviand and that includes isolating from your your children as well oh ok and yeah and if its not coviit could be another viral illness thats going around at this time of year just so just make sure youre staying hydrated youre eating nutritious foods and getting good sleep if your symptoms do become worse and if they become uhm severe like you have a really high temperature you have trouble breathing or you have any neurological symptoms like seizures or fainting spells please do go to the er and seek help how does that sound ah yeah i guess that sounds good this is how its gotta be right yeah unfortunately or yeah well thank you again no thank you have a good day you too		24 48 14	1	0	0	3	0	173	0	0	1	1	1	1	1	1	1	1	1	1	1
figshare-osce	RES0043	1001	1	1001	1	0	0	1	0	1	0	0	?	0	0	0	?	0	0	0	0	0	0
figshare-osce	RES0043	5		5	1	0	0	1	0	1	0	0	0	0	0	?	?	?	?	0	0	0	1
figshare-osce	RES0043	3		3	1	0	0	1	0	1	0	0	?	0	0	?	?	?	?	0	0	0	1
figshare-osce	RES0044	2	two	2	1	0	0	1	0	1	?	?	?	?	0	0	0	0	0	0	1	0	1
figshare-osce	RES0044	3	three	3	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0044	4	four	4	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0045	4	four	4	1	0	0	1	0	1	?	?	0	?	0	0	0	0	0	0	1	0	1
figshare-osce	RES0045	1	one	1	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	1	0	0
figshare-osce	RES0045	10 10	ten ten	10 10	1	0	0	2	0	2	1	1	1	0	0	0	0	1	0	0	0	0	0
figshare-osce	RES0045	uh	six	<none>	0	0	0	0	0	1	0	0	?	0	0	?	0	0	0	1	0	0	0
figshare-osce	RES0045	6		6	1	0	0	1	0	1	0	0	?	?	0	1	?	?	?	0	?	?	1
figshare-osce	RES0045	2	two	2	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0045	uh	three	<none>	0	0	0	0	0	1	1	1	0	0	1	0	0	1	0	0	0	0	?
figshare-osce	RES0045	3		3	1	0	0	1	0	1	0	?	?	?	0	0	0	0	0	0	?	0	1
figshare-osce	RES0045	24	2020	24	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0045	to 48 hours uh in the meantime you should isolate for 14 days and that includes from family members when possible and public health will get in touch with you if those results are positive and so they can they can do some contact tracing if its not covid it could be another viral illness thats going around and i guess the best therapy for that is staying hydrated um getting good sleep and eating nutritious foods uh but if your symptoms get worse like youre running a really high fever um youre having neurological symptoms like you know seizures or fainting spells um or if youre having difficulty breathing um you should come back to the er so how does that sound yeah its really informative thank you alright take care thank you		48 14	1	0	0	2	0	134	1	1	0	0	0	1	0	0	0	0	0	0	0
figshare-osce	RES0046	1	one	1	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0046	10 10	ten ten	10 10	1	0	0	2	0	2	?	?	?	0	0	1	?	0	0	0	0	0	0
figshare-osce	RES0046	7	seven	7	1	0	0	1	0	1	?	?	0	0	0	0	0	1	0	0	0	0	1
figshare-osce	RES0046	1	one	1	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0046	10 10	ten ten	10 10	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0046	4 ok	four okay	4	1	0	0	1	0	2	?	?	0	0	0	0	0	1	0	0	1	0	1
figshare-osce	RES0046	10	ten	10	1	0	0	1	0	1	1	1	1	0	0	1	0	1	1	0	1	0	1
figshare-osce	RES0046	uh	ten	<none>	0	0	0	0	0	1	?	?	0	0	0	?	?	?	?	0	?	0	?
figshare-osce	RES0046	10		10	1	0	0	1	0	1	?	?	1	?	0	1	?	1	1	1	1	?	1
figshare-osce	RES0047	three		three	0	1	0	0	1	1	?	?	?	1	1	?	1	1	1	0	?	1	?
figshare-osce	RES0047	1	one	1	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0047	10 10	ten ten	10 10	1	0	0	2	0	2	1	1	?	0	0	1	?	0	0	0	0	0	0
figshare-osce	RES0047	an 8 its	uh eight it's	8	1	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0
figshare-osce	RES0047	maybe	ten	<none>	0	0	0	0	0	1	?	?	?	1	1	0	1	?	0	0	0	0	?
figshare-osce	RES0047	10		10	1	0	0	1	0	1	1	1	?	0	0	1	0	1	?	1	1	1	1
figshare-osce	RES0047	2	two	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	?	0	1	0	1
figshare-osce	RES0048	3	three	3	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0048	10	ten	10	1	0	0	1	0	1	1	1	0	0	0	1	0	1	1	0	1	0	1
figshare-osce	RES0048	1	one	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0048	10 10	ten ten	10 10	1	0	0	2	0	2	1	1	0	0	0	?	?	0	1	0	0	0	0
figshare-osce	RES0048	10	ten	10	1	0	0	1	0	1	1	1	?	?	?	?	?	1	0	1	0	1	1
figshare-osce	RES0048	50 ok ok	fifty okay okay	50	1	0	0	1	0	3	0	0	1	0	0	1	1	1	1	1	1	1	1
figshare-osce	RES0048	60s	sixties	60s	1	0	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	0	1
figshare-osce	RES0048	20	twenty	20	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0048	so well do a covid swab today um and youll hear back within 24 to 48 hours um but in the mean time regardless of whether you actually have covid or not because your symptoms overlap with covid um its good to isolate for 14 days and that includes trying to isolate from your wife as well if possible and public health should be in touch if its positive uh to do contact tracing um and if its not covid its probably another viral illness thats going around at this time of year uh if your symptoms get worse um you know youre having neurological symptoms or or if your fever gets really high or youre having a lot of trouble breathing then you should go see the er how does that sound my if my breathing gets worse uh ill just go to the emergency department yes please do ok sounds good alright take care you too thank you		24 48 14	1	0	0	3	0	160	1	1	0	0	0	1	1	1	1	0	1	0	1
figshare-osce	RES0049	2	two	2	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0049	7		7	1	0	0	1	0	1	?	?	0	0	0	?	?	0	0	0	0	0	1
figshare-osce	RES0049	coviespecially umm the loss of smell and taste we do recommend that you isolate for 14 days and that includes trying to isolate from family members as well so well thats where well start if its not coviit could be another viral illness thats going around at this time of year but well start with well start with these coviswabs how does that sound yeah that sounds good ill ill let my work know and yeah hopefully it comes back negative but ill stay away from everyone till then ok sounds great thank you alright thank you so much		14	1	0	0	1	0	99	1	0	0	0	0	1	1	1	1	0	1	0	1
figshare-osce	RES0050	3	three	3	1	0	0	1	0	1	0	0	?	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0051	youve notice 5	you noticed five	5	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0051	5	five	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0051	6 ok cool whats	six okay well what's	6	1	0	0	1	0	4	?	?	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0052	5	five-year-old	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
figshare-osce	RES0052	5	five	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0052	symptom she has this pink	one i enjoyed okay um	<none>	0	0	0	0	0	5	1	1	1	1	1	1	1	1	1	1	1	1	1
figshare-osce	RES0053	hes 2 12	it's too late	2 12	1	0	0	2	0	3	?	?	?	?	0	0	0	0	0	0	0	0	0
figshare-osce	RES0053	2 12	a half	2 12	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0053	5	five	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0053	like a seizure or urological issues he should go to the er and if his symptoms do become worse we can also prescribe him some steroids or epinephrine just to open up his airways and if its really really bad he might be hospitalised as well so just keep an eye on on that for now and if you have any questions or concerns just give us a call how does that sound a little scary sounds good ok ill just keep an eye on him for the next five days give us a call if his symptoms are becoming worse or if theyre not resolving and we will try to do an assessment on him of course we will do a physical exam today and will let you know how severe his symptoms are most children will get over their infection on their own and he likely wont need any additional treatments ok sounds good alright take care thank you		five	0	1	0	0	1	161	1	1	0	0	1	1	0	0	0	1	0	0	0
figshare-osce	RES0054	2	two	2	1	0	0	1	0	1	0	0	?	0	?	0	0	0	0	0	1	0	1
figshare-osce	RES0054	symptom	second	<none>	0	0	0	0	0	1	?	?	1	1	1	?	1	?	?	1	1	1	1
figshare-osce	RES0054	10	ten	10	1	0	0	1	0	1	?	?	1	0	0	?	0	1	1	0	1	0	1
figshare-osce	RES0054	30	thirty	30	1	0	0	1	0	1	?	?	1	0	0	1	0	1	1	0	1	1	1
figshare-osce	RES0054	10	ten	10	1	0	0	1	0	1	1	1	?	0	0	1	0	1	1	0	1	0	1
figshare-osce	RES0054	2	two	2	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0054	on exertion and it sounds like you have a cough with still producing some phlegm it doesn t seem like you have any systemic symptoms of infection so i m not too worried about that and then in terms of your heart you mentioned you had that chest pain once but it really does sound more like a lung problem to me than a heart problem to me right now but of course well do all the necessary investigations to rule out any heart stuff but right now i m thinking it could be something called copd chronic obstructive pulmonary disorder because of your smoking history uhm so we ll start with doing a pulmonary function test and chest xray and i well try to go from there if it is copd well likely put you on a like a puffer for that a like a lot a short or long acting beta agonist thats what it s called so if your symptoms don t get better with that we ll do other investigations to try to figure out what this is how does that sound p sounds great doc thanks a million d alright great thank you p have a good one		million one	0	1	0	0	2	203	1	1	1	1	1	1	1	1	1	1	1	1	1
figshare-osce	RES0055	135 80	over eighty	135 80	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0055	one	one's	one	0	1	0	0	1	1	?	?	0	0	?	0	0	0	0	0	0	0	0
figshare-osce	RES0055	60s ok	sixties okay	60s	1	0	0	1	0	2	?	?	1	0	0	0	0	1	1	1	1	0	1
figshare-osce	RES0055	20	twenty	20	1	0	0	1	0	1	?	0	0	0	0	1	0	1	1	1	1	0	1
figshare-osce	RES0055	20	twenty	20	1	0	0	1	0	1	?	?	?	0	0	1	?	1	1	0	1	0	1
figshare-osce	RES0056	60s	sixties	60s	1	0	0	1	0	1	?	?	?	0	0	1	1	0	0	1	0	0	0
figshare-osce	RES0056	40s ok	okay um	40s	1	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0
figshare-osce	RES0056	just to do some contact tracing but if its not coviit could be another viral infection thats going around at this time of year so keep an eye on your symptoms if they become worse or if youre experiencing symptoms like neurological deficits or weakness or seizures or anything like that get help from the er right away and if your symptoms are persisting beyond like seven days to 10 days also you should give us a call back to see whats going on because it could be something like a bacterial infection in which case we can give you some antibiotics does that sound ok ok great thank you thank you		10 seven	1	1	1	1	1	112	1	1	1	1	1	1	1	1	1	1	1	1	1
figshare-osce	RES0057	3	three	3	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0057	sometime within the past	sometimes with fast 3ds	<none>	0	0	0	0	0	4	?	?	1	1	1	0	0	0	1	0	0	0	1
figshare-osce	RES0057	three days		three	0	1	0	0	1	2	?	?	?	1	1	1	1	1	1	1	1	1	0
figshare-osce	RES0057	3	three	3	1	0	0	1	0	1	?	?	?	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0057	three	tweets	three	0	1	0	0	1	1	?	?	1	0	0	1	1	1	1	1	1	1	0
figshare-osce	RES0057	60s	so	60s	1	0	0	1	0	1	?	?	1	0	0	1	1	1	1	0	1	0	1
figshare-osce	RES0058	4		4	1	0	0	1	0	1	?	?	?	0	0	?	?	?	?	0	0	0	1
figshare-osce	RES0059	im 36 ok	and um okay	36	1	0	0	1	0	3	?	?	0	0	0	1	1	1	1	0	1	1	1
figshare-osce	RES0059	i think 3	uh it's like	3	1	0	0	1	0	3	?	?	0	0	0	0	0	0	0	0	0	0	1
figshare-osce	RES0059	one	one's	one	0	1	0	0	1	1	?	?	0	1	1	0	0	0	0	0	0	0	0
figshare-osce	RES0059	1	one	1	1	0	0	1	0	1	?	?	0	0	0	0	0	0	0	0	1	0	1
figshare-osce	RES0059	because even though the pcr that we do to test for coviis supposed to be reliable and its supposed to be specific and sensitive there are sometimes false negative tests you know just to be on the safe side if youre experiencing any of the symptoms that overlap with covisymptoms isolate for two weeks but by the end of the week we should know what the test results are and then you will know for sure what you have ok awesome thank you yeah thank you		two	0	1	0	0	1	86	1	1	1	1	1	1	1	1	1	1	1	1	0
